taxid,desc,superkingdom,phylum,class,order,family,genus,species,toprank,Max,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
557760,Rhodobacter sphaeroides KD131,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter sphaeroides,Rhodobacter sphaeroides KD131,0.000012,0.000002,0.000006,0.000005,0.000003,0.000012,0.000006,0.000007,0.000001,0.000001,0,0,0,0,0,0.000002,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0.000003,0.000001,0.000002,0.000002,0,0.000001,0,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0,0.000002,0.000001,0.000006,0.00001,0,0.000002,0,0.000001,0.000008,0.000002,0.000006,0
992186,Rhodobacter sphaeroides WS8N,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter sphaeroides,Rhodobacter sphaeroides WS8N,0.000012,0.000002,0.000005,0.000006,0.000003,0.000012,0.000007,0.000009,0.000002,0.000001,0,0,0,0,0,0.000002,0,0.000001,0,0,0,0,0,0.000004,0,0.000001,0,0,0,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0.000001,0,0.000002,0.000001,0.000001,0.000002,0.000004,0.000001,0.000001,0,0.000001,0.000001,0.000007,0.000009,0,0.000001,0,0.000001,0.000003,0.000002,0.000005,0
314270,Rhodobacteraceae bacterium HTCC2083,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,none,Rhodobacteraceae bacterium HTCC2083,Rhodobacteraceae bacterium HTCC2083,0.000086,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000011,0,0.000001,0,0,0.000001,0,0.000004,0,0,0.000001,0.000002,0.000001,0.000005,0.000004,0,0,0.000001,0.000001,0.00003,0.000086,0.000012,0,0.000001,0.000001,0,0.000001,0.000005,0
388401,Rhodobacteraceae bacterium HTCC2150,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,none,Rhodobacteraceae bacterium HTCC2150,Rhodobacteraceae bacterium HTCC2150,0.000124,0.000001,0.000002,0.000003,0.000002,0.000004,0.000002,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.000001,0,0,0.000001,0,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0.000001,0,0.000007,0,0.000004,0.000002,0.000001,0.000002,0.000001,0.000009,0.000003,0,0.000001,0.000001,0.000043,0.000124,0.000001,0,0,0,0,0.000001,0.000012,0.000001
467661,Rhodobacteraceae bacterium KLH11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,none,Rhodobacteraceae bacterium KLH11,Rhodobacteraceae bacterium KLH11,0.00006,0.000001,0.000004,0.000005,0.000003,0.000013,0.000003,0.000006,0.000001,0.000001,0,0,0.000001,0.000001,0.000003,0.000001,0.000004,0.000001,0,0,0.000001,0,0,0,0.000001,0,0,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000002,0,0.000004,0,0.000001,0.000002,0.000001,0.000005,0.000002,0.000006,0.000001,0,0.000001,0,0.000029,0.00006,0.000001,0.000001,0,0.000001,0.000001,0.000002,0.000012,0
367336,Rhodobacterales bacterium HTCC2255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,none,none,Rhodobacterales bacterium HTCC2255,Rhodobacterales bacterium HTCC2255,0.000156,0.000007,0.000001,0.000001,0.000004,0.000001,0.000002,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0.000006,0.000001,0,0,0.000003,0.000001,0.000004,0.000003,0.000018,0.000011,0.000005,0.000023,0.000002,0,0.000004,0.000007,0.000036,0,0.000009,0,0.000003,0.00002,0.000005,0.000003,0.000017,0.000005,0.00001,0,0.000005,0.000001,0.00005,0.000156,0.000001,0.000001,0,0,0.000005,0.000012,0.000006,0
439496,Rhodobacterales bacterium Y4I,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,none,none,Rhodobacterales bacterium Y4I,Rhodobacterales bacterium Y4I,0.000068,0.000003,0.000012,0.000011,0.000007,0.00003,0.000011,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000004,0.000001,0.000004,0.000002,0.000001,0.000002,0,0.000001,0.000001,0.000002,0.000003,0,0.000005,0,0.000003,0.000003,0.000003,0.000005,0.000008,0.000007,0.000002,0.000001,0.000002,0.000001,0.000032,0.000068,0,0.000002,0,0.000002,0.000008,0.000004,0.000012,0
338969,Rhodoferax ferrireducens T118,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Albidiferax,Albidiferax ferrireducens,Rhodoferax ferrireducens T118,0.000033,0.000006,0.000009,0.000009,0.000007,0.000033,0.000008,0.000014,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000006,0.000009,0.000002,0,0.000004,0.000007,0.000007,0.000004,0.000006,0.000006,0.000002,0.000005,0.000001,0.000001,0.000002,0.000002,0.000004,0,0.000001,0,0.000003,0.000005,0.000005,0.000006,0.000005,0.000003,0.000004,0,0.000003,0.000002,0.000012,0.000029,0.000002,0.000001,0,0.000001,0.000002,0.000005,0.000007,0.000001
648757,Rhodomicrobium vannielii ATCC 17100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium vannielii,Rhodomicrobium vannielii ATCC 17100,0.000078,0.000003,0.000014,0.00001,0.000006,0.000035,0.000009,0.000014,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000004,0.000002,0.000004,0.000002,0.000002,0.000003,0,0,0.000001,0.000002,0.000002,0,0.000005,0,0.000002,0.000003,0.000003,0.000005,0.000009,0.000005,0.000002,0,0.000002,0.000002,0.000038,0.000078,0.000002,0.000001,0,0.000002,0.000003,0.000005,0.000008,0
316055,Rhodopseudomonas palustris BisA53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris BisA53,0.000077,0.000003,0.000008,0.000006,0.000003,0.000013,0.000005,0.000009,0.000001,0.000001,0,0,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0.000005,0,0,0,0,0,0.000003,0.000001,0.000003,0.000002,0.000002,0.000012,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000003,0,0.000002,0.000002,0.000002,0.000004,0.000009,0.000004,0.000001,0,0.000001,0.000001,0.00003,0.000077,0.000014,0.000002,0,0.000001,0.000004,0.000003,0.000012,0
316056,Rhodopseudomonas palustris BisB18,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris BisB18,0.000042,0.000005,0.000007,0.000007,0.000005,0.00002,0.000008,0.000011,0.000001,0.000001,0,0,0,0.000001,0.000002,0.000001,0,0.000001,0.000002,0,0,0,0.000001,0.000004,0,0,0,0,0,0.000004,0.000002,0.000003,0.000003,0.000002,0.000002,0.000001,0,0.000001,0.000001,0.000003,0,0.000002,0,0.000002,0.000003,0.000002,0.000004,0.00001,0.000004,0.000002,0.000001,0.000002,0.000002,0.000022,0.000042,0,0.000002,0.000001,0.000001,0.000004,0.000004,0.00001,0
316057,Rhodopseudomonas palustris BisB5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris BisB5,0.000076,0.000003,0.000007,0.000008,0.000004,0.000014,0.000006,0.000013,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.00007,0,0.000001,0,0,0,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0,0,0.000001,0.000002,0.000002,0,0.000003,0,0.000001,0.000003,0.000001,0.000003,0.000006,0.000003,0.000002,0,0.000001,0.000002,0.000031,0.000076,0,0.000002,0,0.000001,0.000004,0.000004,0.000007,0
258594,Rhodopseudomonas palustris CGA009,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris CGA009,0.000046,0.000002,0.000004,0.000004,0.000002,0.000011,0.000004,0.000006,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000001,0.000002,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000001,0,0.000002,0,0.000001,0.000001,0.000001,0.000001,0.000004,0.000002,0.000002,0,0.000001,0.000001,0.00002,0.000046,0,0.000001,0,0,0.000005,0.000002,0.000004,0
652103,Rhodopseudomonas palustris DX-1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris DX-1,0.00004,0.000003,0.000008,0.000008,0.000005,0.000021,0.000006,0.000011,0.000001,0.000001,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0,0.000005,0,0,0,0,0,0.000003,0.000001,0.000002,0.000002,0.000001,0.000002,0,0,0.000001,0.000001,0.000002,0,0.000002,0,0.000002,0.000003,0.000002,0.000004,0.000008,0.000003,0.000001,0.000001,0.000001,0.000001,0.000021,0.00004,0,0.000001,0,0.000002,0.000005,0.000003,0.000006,0
316058,Rhodopseudomonas palustris HaA2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris HaA2,0.000052,0.000003,0.000007,0.000006,0.000003,0.000014,0.000005,0.000011,0.000001,0.000001,0,0,0,0,0.000001,0.000001,0,0.000001,0,0,0,0,0,0.000023,0.000001,0,0,0,0,0.000004,0.000002,0.000003,0.000002,0.000002,0.000002,0.000001,0,0.000002,0.000001,0.000002,0,0.000002,0,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000001,0,0.000002,0.000001,0.000027,0.000052,0,0.000001,0,0.000002,0.000003,0.000003,0.000009,0
395960,Rhodopseudomonas palustris TIE-1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,Rhodopseudomonas palustris TIE-1,0.002692,0.000002,0.000007,0.000006,0.000002,0.000012,0.000005,0.000007,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000002,0,0,0,0,0.000001,0.002692,0,0.000005,0.000077,0,0,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000002,0,0.000002,0,0.000001,0.000002,0.000001,0.000003,0.000005,0.000002,0.000002,0,0.000001,0,0.000022,0.000029,0,0.000001,0,0.000001,0.000001,0.000003,0.000003,0
414684,Rhodospirillum centenum SW,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhodospirillum centenum,Rhodospirillum centenum SW,0.000121,0.000008,0.000024,0.00002,0.000011,0.000047,0.000022,0.000029,0.000003,0.000002,0,0,0,0.000001,0,0.000003,0,0.000002,0,0,0,0,0,0,0.000001,0,0,0,0,0.000008,0.000004,0.000006,0.000004,0.000002,0.000007,0,0.000001,0.000002,0.000003,0.000006,0,0.000008,0,0.000004,0.000005,0.000004,0.000005,0.000011,0.00001,0.000008,0.000001,0.000004,0.000003,0.000076,0.000121,0.000001,0.000003,0.000001,0.000002,0.000013,0.00001,0.000025,0
1150469,Rhodospirillum photometricum DSM 122,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhodospirillum photometricum,Rhodospirillum photometricum DSM 122,0.000299,0.000003,0.00001,0.000009,0.000007,0.000044,0.000008,0.000012,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0.000003,0,0,0,0.000001,0,0,0,0,0.000001,0.000001,0.000006,0.000002,0.000005,0.000003,0.000004,0.000001,0,0.000001,0.000001,0.000001,0.000003,0,0.000019,0,0.000001,0.000003,0.000002,0.000005,0.000008,0.000028,0.000003,0,0.000003,0.000002,0.000142,0.000299,0.000001,0.000002,0,0.000001,0.000004,0.000004,0.000042,0
269796,Rhodospirillum rubrum ATCC 11170,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhodospirillum rubrum,Rhodospirillum rubrum ATCC 11170,0.000192,0.000003,0.000006,0.000005,0.000004,0.000017,0.000006,0.000007,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000002,0.000004,0.000004,0.000003,0.000002,0,0,0.000001,0.000001,0.000006,0,0.000011,0,0.000002,0.000004,0.000002,0.000003,0.000004,0.000016,0.000006,0.000001,0.000002,0.000002,0.000102,0.000192,0,0.000002,0,0.000002,0.000003,0.000004,0.000025,0
1036743,Rhodospirillum rubrum F11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhodospirillum rubrum,Rhodospirillum rubrum F11,0.000191,0.000003,0.000006,0.000005,0.000004,0.000017,0.000006,0.000007,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000002,0.000004,0.000004,0.000003,0.000002,0,0,0.000001,0.000001,0.000006,0,0.000011,0,0.000002,0.000004,0.000002,0.000003,0.000004,0.000016,0.000006,0.000001,0.000002,0.000002,0.000102,0.000191,0,0.000002,0,0.000002,0.000003,0.000004,0.000025,0
1187851,Rhodovulum sp. PH10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,Rhodovulum sp. PH10,Rhodovulum sp. PH10,0.000017,0.000002,0.000005,0.000008,0.000002,0.000013,0.000003,0.000005,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0.000004,0.000001,0.000002,0,0.000001,0.000001,0.000009,0.000017,0,0,0,0.000001,0.000002,0.000001,0.000003,0
347255,Rickettsia africae ESF-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia africae,Rickettsia africae ESF-5,0.000036,0,0.000001,0.000001,0.000001,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0,0,0.000001,0,0,0,0.000004,0.000002,0,0.000003,0,0,0.000001,0.000001,0,0,0.000001,0.000019,0,0,0,0.000013,0.000036,0.000002,0,0,0,0,0,0.000002,0
293614,Rickettsia akari str. Hartford,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia akari,Rickettsia akari str. Hartford,0.000046,0.000001,0,0,0.000002,0.000001,0.000002,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0.000003,0.000002,0.000007,0.000002,0.000004,0.000007,0,0,0.000001,0.000005,0.000003,0,0.000013,0,0.000001,0.000002,0.000006,0.000002,0.000008,0.000004,0.000005,0,0.000001,0.000001,0.000023,0.000046,0.000002,0,0,0,0.000001,0.000002,0.000006,0
1105110,Rickettsia australis str. Cutlack,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia australis,Rickettsia australis str. Cutlack,0.000077,0.000002,0.000001,0.000001,0.000005,0.000001,0.000001,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0.000001,0.000015,0.000007,0.000002,0.000004,0,0,0.000001,0.000016,0.000012,0,0.000013,0,0.000006,0.000009,0.000002,0.000001,0.000004,0.000004,0.000003,0.000001,0.000001,0,0.00004,0.000077,0,0,0.000003,0,0.000003,0.000002,0.000005,0
391896,Rickettsia bellii OSU 85-389,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia bellii,Rickettsia bellii OSU 85-389,0.000181,0.000002,0.000003,0.000001,0.000005,0.000001,0.000008,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000004,0,0,0.000002,0,0.000002,0.000004,0.000018,0.000009,0.000004,0.000007,0.000001,0,0.000002,0.000009,0.000008,0,0.000008,0,0.000007,0.000009,0.000004,0.000002,0.000005,0.000006,0.000004,0.000003,0.000005,0.000001,0.000045,0.000181,0.000003,0.000001,0,0.000001,0.000005,0.000006,0.000009,0
336407,Rickettsia bellii RML369-C,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia bellii,Rickettsia bellii RML369-C,0.000143,0.000001,0.000002,0.000001,0.000004,0.000002,0.000007,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000002,0.000004,0.000019,0.000009,0.000004,0.000045,0.000001,0,0.000002,0.000008,0.000008,0,0.000007,0,0.000007,0.000013,0.000006,0.000006,0.000007,0.000005,0.000002,0.000002,0.000004,0.000001,0.000038,0.000143,0.000056,0.000001,0,0.000002,0.000005,0.000007,0.000012,0
1105107,Rickettsia canadensis str. CA410,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia canadensis,Rickettsia canadensis str. CA410,0.000131,0.000004,0.000005,0.000001,0.000001,0.000002,0.000002,0.000001,0,0,0.000007,0,0,0,0,0,0,0,0,0.000006,0.000003,0.000006,0.000006,0,0.000005,0,0,0,0.000002,0.000002,0.000005,0.000013,0.000009,0.000003,0.000005,0,0,0.000003,0.000011,0.000017,0,0.000003,0,0.000006,0.000006,0.00001,0.000002,0.000015,0.000006,0.000006,0,0.000002,0.000001,0.000036,0.000131,0,0,0,0,0.000004,0.000005,0.000017,0
293613,Rickettsia canadensis str. McKiel,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia canadensis,Rickettsia canadensis str. McKiel,0.000107,0.000001,0.000005,0.000001,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.000004,0.000009,0.00001,0.000003,0.000012,0,0,0.000005,0.000007,0.000015,0,0.000005,0,0.000005,0.00001,0.000002,0.000003,0.000021,0.000006,0.000005,0.000001,0.000002,0.000001,0.000035,0.000107,0,0,0,0,0.000011,0.000003,0.000013,0
272944,Rickettsia conorii str. Malish 7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia conorii,Rickettsia conorii str. Malish 7,0.000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0.000001,0.000005,0.000001,0,0.000004,0,0.000003,0.000001,0,0,0,0.000001,0.000001,0,0.000001,0,0.000037,0.000106,0.000001,0,0,0,0,0.000001,0.000002,0
444612,Rickettsia endosymbiont of Ixodes scapularis,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia endosymbiont of Ixodes scapularis,Rickettsia endosymbiont of Ixodes scapularis,0.000058,0.000001,0.000002,0.000002,0.000004,0.000001,0.000003,0.000001,0,0,0.000001,0,0,0.000001,0,0,0,0,0.000004,0.000001,0.000004,0.000002,0.000004,0,0,0,0,0,0,0.000001,0.000001,0.000003,0.000002,0.000002,0.000002,0,0,0.000001,0.000002,0.00001,0.000003,0.000001,0,0.000002,0.000003,0.000001,0.000007,0.00001,0.000003,0.000009,0.000002,0.000003,0.000001,0.000011,0.000058,0,0.000002,0,0,0.000001,0.000002,0.000007,0
315456,Rickettsia felis URRWXCal2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia felis,Rickettsia felis URRWXCal2,0.000122,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0,0,0,0,0.000001,0.000002,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0.000002,0.000005,0.000011,0.000012,0.000003,0.000009,0,0,0.000002,0.000027,0.000014,0,0.000008,0,0.000005,0.000016,0.000006,0.000002,0.00001,0.000008,0.000012,0,0.000003,0.000003,0.000053,0.000122,0.00001,0.000001,0,0.000001,0.000004,0.000013,0.000011,0.000001
1032845,Rickettsia heilongjiangensis 054,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia heilongjiangensis,Rickettsia heilongjiangensis 054,0.000026,0,0,0.000001,0.000001,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,0.000001,0.000001,0.000009,0.000001,0.000002,0.000001,0,0,0.000002,0.000004,0.000001,0,0.00001,0,0,0.000002,0.000001,0.000002,0.000001,0.000003,0.000001,0.000001,0.000002,0,0.00001,0.000026,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000005,0
1144888,Rickettsia helvetica C9P9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia helvetica,Rickettsia helvetica C9P9,0.000029,0.000002,0,0.000001,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000007,0.000004,0.000001,0.000002,0,0,0,0.000001,0,0.000002,0,0.000001,0,0,0.000002,0.000001,0,0.000001,0.000002,0.000006,0,0,0,0.000028,0.000029,0.000004,0,0.000002,0,0,0.000005,0.000002,0
652620,Rickettsia japonica YH,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia japonica,Rickettsia japonica YH,0.000013,0.000001,0,0.000001,0.000001,0,0.000002,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0.000001,0.000003,0.000002,0,0.000005,0,0,0.000003,0.000013,0.00001,0,0.000001,0,0.000001,0.000004,0.000001,0.000001,0.000001,0.000003,0.000011,0.000001,0.000002,0,0.000005,0.000008,0.000001,0,0,0.000001,0.000001,0.000001,0.000004,0
416276,Rickettsia massiliae MTU5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia massiliae,Rickettsia massiliae MTU5,0.000013,0.000002,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0.000001,0.000001,0.000004,0.000001,0.000001,0,0,0,0.000001,0,0.000013,0,0.000001,0,0.000001,0.000004,0.000001,0.000001,0,0.000002,0.000001,0,0,0,0.000005,0.00001,0,0,0,0,0,0.000001,0.000001,0
1105112,Rickettsia massiliae str. AZT80,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia massiliae,Rickettsia massiliae str. AZT80,0.000034,0.000002,0,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000002,0,0.000005,0.000001,0.000001,0.000002,0,0,0.000001,0,0.000005,0,0.000004,0,0.000001,0.000002,0.000002,0.000001,0.000001,0.000002,0.000003,0,0,0,0.000034,0.000031,0.000001,0,0,0,0,0.000001,0.000002,0
1105114,Rickettsia montanensis str. OSU 85-930,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia montanensis,Rickettsia montanensis str. OSU 85-930,0.000013,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0.000005,0.000001,0.000001,0,0,0.000002,0.000003,0.000002,0,0.000002,0,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000011,0,0.000001,0,0.000007,0.000013,0.000001,0,0,0,0,0,0.000002,0
1105108,Rickettsia parkeri str. Portsmouth,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia parkeri,Rickettsia parkeri str. Portsmouth,0.000013,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0,0,0.000001,0,0,0,0.000009,0.000005,0,0.000009,0,0,0.000013,0.000001,0.000001,0,0.000002,0.000003,0,0,0,0.000004,0.000012,0.000001,0,0,0,0,0.000001,0.000001,0
562019,Rickettsia peacockii str. Rustic,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia peacockii,Rickettsia peacockii str. Rustic,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0.000002,0.000001,0,0.000002,0,0.000002,0,0,0,0.000001,0.000002,0,0,0.000001,0,0.000011,0.000025,0.000001,0,0,0,0,0.000004,0.000001,0
481009,Rickettsia philipii str. 364D,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia philipii,Rickettsia philipii str. 364D,0.000022,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0.000015,0.000022,0.000001,0,0,0,0,0,0.000001,0
