taxid,desc,superkingdom,phylum,class,order,family,genus,species,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
119219,Cupriavidus metallidurans,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,0.000003,0.000008,0.000007,0.000005,0.000015,0.000008,0.000011,0.000005,0.000004,0.000002,0,0.000001,0,0,0.000006,0,0.000003,0,0.000001,0.000001,0.000002,0.000002,0.000017,0.000007,0,0,0.000005,0.000007,0.000004,0.000002,0.000003,0.000002,0.000003,0.000002,0.000001,0.000003,0.000002,0.000001,0.000002,0,0.000001,0,0.000001,0.000001,0.000002,0.000003,0.000002,0.000001,0.000002,0.000001,0.000003,0.000001,0.000004,0.000018,0.000001,0.000001,0.000002,0.000002,0.000004,0.000002,0.000004,0
120577,Brucella ceti,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella ceti,0,0.000002,0.000002,0.000001,0.000003,0.000001,0.000003,0,0,0,0,0,0,0,0,0,0,0.000004,0,0,0,0,0.000013,0.000003,0,0,0,0.000002,0.000001,0,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0.000001,0.000002,0.000002,0.000002,0,0,0,0.000011,0.000018,0.000002,0,0,0,0.000001,0.000001,0.000003,0
506534,Rheinheimera sp. A13L,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera sp. A13L,0.000004,0.000001,0.000002,0.000001,0.000003,0.000002,0.000003,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000009,0.000003,0,0,0.000002,0.000005,0.000001,0.000002,0.000002,0.000003,0.000002,0.000001,0.000002,0,0.000005,0.000003,0.000005,0.000001,0.000003,0,0.000001,0.000003,0.000003,0.000003,0.000003,0.000002,0.000002,0,0.000002,0.000001,0.000011,0.000018,0.000002,0,0.000001,0.000002,0.000001,0.000003,0.000002,0.000001
200,Campylobacter curvus,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter curvus,0.000006,0.000007,0.000009,0.00001,0.000009,0.000005,0.000007,0.000001,0,0,0.000001,0.000002,0.000003,0.000001,0,0,0.000002,0,0,0,0,0,0.000007,0.000007,0,0,0,0.000001,0.000005,0.000004,0.000008,0.000008,0.000002,0.000006,0.000003,0,0.000002,0.000002,0.000002,0,0,0,0.000004,0.000014,0.000003,0.000003,0.000012,0.000002,0.000015,0.000002,0.000004,0.000002,0.000002,0.000007,0.000018,0.000002,0,0,0.000001,0.000007,0.00001,0
545533,Alishewanella jeotgali,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella jeotgali,0.000002,0.000007,0.000006,0.000005,0.000018,0.000004,0.000007,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000007,0.000003,0,0,0.000002,0.000003,0.000002,0.000001,0.000007,0.000002,0.000004,0.000006,0.000001,0,0.000008,0.000001,0.000003,0,0.000002,0,0.000013,0.000003,0.000002,0.000005,0.000004,0.000004,0.000005,0.000001,0.000003,0.000002,0.000013,0.000015,0.000004,0.000002,0.000001,0.000002,0.000002,0.000006,0.000007,0.000002
335659,Bradyrhizobium sp. S23321,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. S23321,0.000002,0.000007,0.000007,0.000004,0.000018,0.000006,0.00001,0.000002,0.000002,0,0,0,0,0,0.000002,0,0.000002,0.000001,0,0,0,0.000001,0.000004,0.000001,0,0,0,0,0.000003,0.000002,0.000003,0.000003,0.000001,0.000002,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0.000001,0.000001,0.000002,0.000001,0.000004,0.000004,0.000001,0.000005,0,0.000001,0.000001,0.000009,0.000011,0.000001,0.000001,0,0.000001,0.000002,0.000003,0.000003,0
120576,Brucella pinnipedialis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella pinnipedialis,0,0.000001,0.000001,0,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0.000007,0.000018,0.000001,0,0,0,0,0,0.000002,0
404011,Shewanella piezotolerans,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans,0.000001,0.000001,0.000001,0.000003,0.000001,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000004,0,0,0,0.000001,0.000001,0,0.000001,0.000004,0,0.000004,0,0.000002,0,0.000002,0.000004,0,0,0,0.000001,0.000003,0.000001,0.000002,0.000006,0,0.000006,0.000001,0.000001,0,0.000008,0.000018,0.000004,0.000001,0,0,0,0.000001,0.000002,0
1048758,Candidatus Moranella endobia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Moranella,Candidatus Moranella endobia,0.000001,0.000002,0.000003,0.000002,0.000007,0.000003,0.000003,0.000003,0.000002,0.000001,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0.000005,0,0,0,0,0,0.000005,0.000004,0.000004,0.000001,0.000002,0,0.000001,0.000001,0.000001,0.000002,0,0.000003,0,0,0.000009,0.000002,0.000003,0.000007,0.000002,0.000018,0,0.000001,0,0.000002,0.000007,0.000002,0,0,0.000001,0.000001,0.000001,0.000003,0
824,Campylobacter gracilis,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis,0.000003,0.000012,0.000011,0.000005,0.000017,0.000007,0.000017,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000013,0.000002,0.000009,0.000006,0.000003,0.000006,0.000002,0.000001,0.000002,0.000006,0.000004,0.000002,0.000001,0,0.000008,0.000006,0.000005,0.000004,0.000006,0.000004,0.000012,0.000003,0.000002,0.000001,0.000011,0.000015,0.000006,0.000001,0,0.000001,0.000002,0.000005,0.000007,0.000018
29447,Xanthomonas albilineans,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas albilineans,0.000002,0.000006,0.000006,0.000003,0.000016,0.000006,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0.000001,0.000004,0.000001,0.000004,0.000001,0.000003,0.000002,0,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000001,0.000002,0.000002,0.000005,0.000001,0,0,0.000002,0.000001,0.000009,0.000018,0,0.000001,0.000001,0.000001,0.000001,0.000004,0.000002,0
488939,Desulfonatronospira thiodismutans,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfonatronospira,Desulfonatronospira thiodismutans,0.000003,0.000007,0.000006,0.000007,0.000017,0.000009,0.000008,0,0,0,0.000001,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0.000005,0.000003,0.000008,0.000004,0.000003,0.000018,0.000002,0.000001,0.000002,0.000003,0.000009,0.000001,0,0,0.000003,0.000007,0.000006,0.000006,0.000009,0.000002,0.000004,0.000001,0.000005,0.000003,0.000009,0.000007,0.000017,0.000002,0.000002,0.000002,0.000007,0.000009,0.00001,0.000001
1144343,Phyllobacterium sp. YR531,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium sp. YR531,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0.000001,0,0,0.000001,0,0,0,0,0.000001,0,0.000001,0,0,0.000001,0,0.000001,0.000001,0.000002,0.000003,0,0,0,0.000008,0.000018,0.000001,0,0,0,0,0.000001,0.000002,0
769,Anaplasma centrale,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,0,0,0.000003,0.000016,0.000001,0.000002,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007,0,0,0.000001,0,0.000001,0,0.000002,0.000004,0,0.000002,0,0,0.000001,0,0.000008,0.000018,0,0,0,0,0,0,0.000002,0
388640,Bartonella australis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella australis,0,0.000001,0.000001,0,0.000001,0,0.000001,0,0,0,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000017,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0.000002,0.000003,0,0,0,0,0.000003,0.000004,0,0,0,0,0,0,0.000004,0
936476,Marinomonas posidonica,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas posidonica,0.000002,0.000001,0.000002,0.000002,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000014,0.000003,0,0.000001,0.000003,0.000004,0.000001,0.000001,0.000002,0.000003,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000002,0,0.000003,0.000002,0.000001,0.000003,0.000002,0.000003,0.000001,0,0.000001,0.000001,0.000008,0.000017,0.000001,0.000001,0,0.000001,0.000003,0.000003,0.000004,0.000002
334543,Psychrobacter arcticus,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter arcticus,0.000001,0.000002,0.000003,0.000002,0.000003,0.000002,0.000002,0.000001,0,0,0.000001,0,0,0,0.000001,0,0.000001,0,0,0.000001,0,0.000001,0.00001,0.000014,0,0,0.000002,0.000003,0.000003,0.000001,0.000002,0.000004,0.000002,0.000003,0,0,0.000001,0.000003,0.000002,0,0.000001,0.000002,0.000001,0.000003,0.000004,0.000005,0.000003,0.000003,0.000003,0.000002,0.000003,0,0.000007,0.000017,0.000003,0.000005,0.000003,0.000002,0,0.000002,0.000006,0.000001
915,Nitrosomonas europaea,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea,0.000004,0.000006,0.000007,0.000007,0.000017,0.000007,0.000008,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0,0,0,0.000005,0.000009,0,0,0.000005,0.000003,0.000004,0.000005,0.000006,0.000002,0.000002,0.000003,0.000001,0,0.000003,0.000003,0.000008,0,0.000002,0,0.000005,0.000006,0.000004,0.000009,0.000006,0.000005,0.000005,0.000002,0.000004,0.000003,0.000008,0.000012,0.000001,0.000002,0,0.000002,0.000003,0.000004,0.000006,0.000001
28095,Burkholderia gladioli,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia gladioli,0.000003,0.00001,0.000008,0.000004,0.000017,0.000008,0.000011,0.000001,0.000001,0,0,0,0.000001,0,0.000002,0,0.000001,0,0,0,0,0,0.000001,0.000001,0,0,0,0.000002,0.000004,0.000002,0.000002,0.000002,0.000001,0.000002,0,0.000001,0.000001,0.000002,0.000002,0,0.000001,0,0.000001,0.000003,0.000002,0.000003,0.000004,0.000001,0.000002,0,0.000002,0.000002,0.000006,0.000009,0,0.000001,0.000001,0.000002,0.000006,0.000003,0.000004,0
1123865,SAR86 cluster bacterium SAR86D,Bacteria,Proteobacteria,Gammaproteobacteria,none,none,none,SAR86 cluster bacterium SAR86D,0.000001,0,0,0.000005,0.000003,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0.000003,0.000001,0.000001,0,0.000017,0.000008,0.000002,0.000001,0,0,0.000001,0,0.000003,0,0,0,0.000002,0.000003,0.000001,0.000001,0.000003,0,0,0.000001,0.000001,0,0.000003,0.000004,0,0.000001,0,0.000001,0,0.000005,0,0
45663,Desulfohalobium retbaense,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,Desulfohalobium retbaense,0.000005,0.000008,0.000009,0.000006,0.000017,0.000009,0.00001,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000002,0,0,0.000005,0.000003,0.000009,0.000005,0.000003,0.000003,0.000001,0.000001,0.000002,0.000002,0.000002,0,0.000002,0,0.000003,0.000008,0.000003,0.000004,0.000011,0.000004,0.00001,0.000001,0.000002,0.000001,0.000013,0.000013,0.000001,0.000002,0.000001,0.000002,0.000003,0.000007,0.000007,0
138072,Candidatus Hamiltonella defensa,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Hamiltonella,Candidatus Hamiltonella defensa,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000003,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0,0,0,0,0,0,0.000001,0.000001,0.000001,0,0,0,0,0.000002,0,0.000002,0.000004,0.000005,0.000007,0.000002,0.000006,0.000003,0,0.000004,0.000007,0.000002,0,0.000001,0,0.000017,0.000013,0.000007,0.000003,0.000003,0.000001,0.000009,0,0.000001,0.00001,0.000006,0.000016,0.000004,0.000001,0,0.000002,0.000002,0.000005,0.000004,0
84980,Desulfotalea psychrophila,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,Desulfotalea psychrophila,0.000002,0.00001,0.000009,0.000009,0.000016,0.000007,0.000007,0.000002,0.000001,0,0.000001,0.000003,0.000003,0.000004,0.000001,0.000003,0.000002,0.000002,0,0.000002,0,0.000001,0,0.000001,0,0,0,0,0.000005,0.000003,0.000009,0.000003,0.000002,0.000003,0.000001,0,0.000003,0.000002,0.000003,0,0,0,0.000004,0.000009,0.000006,0.000006,0.000005,0.000004,0.000017,0.000001,0.000003,0.000003,0.000006,0.000006,0.000004,0.000002,0.000001,0.000001,0.000002,0.000011,0.000008,0.000001
1187851,Rhodovulum sp. PH10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,Rhodovulum sp. PH10,0.000002,0.000005,0.000008,0.000002,0.000013,0.000003,0.000005,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0.000004,0.000001,0.000002,0,0.000001,0.000001,0.000009,0.000017,0,0,0,0.000001,0.000002,0.000001,0.000003,0
1244869,Magnetospirillum sp. SO-1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum sp. SO-1,0.000001,0.000004,0.000006,0.000002,0.000008,0.000003,0.000003,0.000001,0.000001,0,0,0,0,0,0.000002,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0.000001,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000006,0.000004,0.000003,0,0.000001,0.000001,0.000015,0.000017,0,0.000002,0,0,0.000001,0.000001,0.000005,0
1046117,Oceaniovalibus guishaninsula,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceaniovalibus,Oceaniovalibus guishaninsula,0.000001,0.000003,0.000004,0.000001,0.000008,0.000002,0.000004,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0,0,0.000001,0,0.000006,0.000017,0,0.000001,0,0,0,0.000001,0.000003,0
1144304,Caulobacter sp. AP07,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp. AP07,0.000001,0.000004,0.000004,0.000003,0.000017,0.000004,0.000004,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0,0,0.000001,0.000001,0.000002,0,0.000001,0,0,0.000002,0.000001,0.000003,0
285091,Alcanivorax dieselolei,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax dieselolei,0.000001,0.000001,0.000002,0.000002,0.000017,0.000001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0.000001,0,0.000003,0.000001,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0,0,0.000001,0.000001,0
661,Photobacterium angustum,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium angustum,0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000002,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000004,0.000001,0.000002,0.000003,0,0,0.000001,0.000001,0.000002,0,0,0,0.000004,0.000001,0.000002,0.000002,0.000004,0.000001,0.000003,0,0.000002,0.000001,0.000001,0.000003,0.000004,0,0,0,0.000001,0.000002,0.000001,0
212,Helicobacter acinonychis,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter acinonychis,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0,0,0.000001,0.000001,0.000004,0.000004,0.000001,0.000006,0.000001,0,0.000001,0,0.000001,0,0,0,0.000001,0.000011,0.000001,0.000002,0.000012,0,0.000003,0.000001,0.000002,0.000002,0.000005,0.00001,0.000011,0,0.000003,0.000001,0,0.000004,0.000001,0
587753,Pseudomonas chlororaphis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis,0.000001,0.000002,0.000002,0.000001,0.000003,0.000001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0,0,0,0,0.000001,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0.000002,0.000003,0,0,0,0,0.000001,0.000001,0.000002,0
887061,Methylovorus sp. MP688,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus,Methylovorus sp. MP688,0.000003,0.000005,0.000005,0.000004,0.000011,0.000005,0.000007,0.000001,0,0,0.000001,0.000002,0.000002,0,0,0,0.000001,0,0,0.000001,0,0,0.000005,0.000012,0,0,0.000006,0.000009,0.000006,0.000002,0.000004,0.000002,0.000005,0.000001,0.000001,0,0.000002,0.000003,0.000002,0,0.000001,0,0.000004,0.000004,0.000003,0.000006,0.000006,0.000003,0.00001,0,0.000004,0.000001,0.000007,0.000016,0.000002,0.000001,0.000001,0.000002,0.000004,0.000006,0.000005,0
88274,delta proteobacterium NaphS2,Bacteria,Proteobacteria,Deltaproteobacteria,none,none,none,delta proteobacterium NaphS2,0.000002,0.000005,0.000006,0.000004,0.000009,0.000005,0.000007,0.000001,0.000001,0,0,0,0.000001,0,0.000001,0,0.000001,0.000001,0,0,0,0,0.000004,0,0,0,0.000001,0,0.000003,0.000002,0.000005,0.000004,0.000002,0.000002,0.000001,0,0.000006,0.000003,0.000003,0,0.000001,0,0.000007,0.000005,0.000003,0.000009,0.000007,0.000003,0.000005,0.000001,0.000003,0.000001,0.000009,0.000016,0.000007,0.000001,0.000001,0.000003,0.000005,0.000006,0.000009,0
674,Vibrio mimicus,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio mimicus,0.000004,0.000004,0.000007,0.000006,0.000011,0.000006,0.000005,0.000001,0.000001,0.000003,0,0,0.000001,0,0,0,0.000001,0.000016,0.000003,0.000002,0.000001,0.000002,0.000003,0.000007,0,0,0.000004,0.000006,0.000003,0.000002,0.000005,0.000003,0.000005,0.000006,0.000003,0,0.000006,0.000005,0.000006,0,0.000002,0,0.000007,0.000009,0.000006,0.000014,0.000005,0.000003,0.000008,0.000002,0.000005,0.000001,0.000007,0.000012,0.000006,0.000002,0.000001,0.000002,0.000007,0.000004,0.000004,0.000002
215689,Erwinia sp. Ejp617,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia sp. Ejp617,0.000003,0.000004,0.000004,0.000002,0.000016,0.000003,0.000014,0.000001,0.000001,0.000003,0,0,0,0.000002,0.000001,0,0.000001,0,0,0,0,0,0.000001,0.000001,0,0,0.000002,0.000001,0.000003,0.000002,0.000001,0.000002,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0,0,0.000003,0.000002,0.000001,0.000004,0.000004,0.000001,0.000002,0,0.000002,0,0.000005,0.000013,0,0,0,0,0.000001,0.000001,0.000003,0
426117,Methylobacterium sp. 4-46,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. 4-46,0.000003,0.000009,0.000007,0.000004,0.000016,0.000008,0.000012,0.000001,0.000002,0,0,0,0,0,0.000002,0,0.000002,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0.000002,0.000001,0.000002,0.000002,0,0.000002,0,0,0.000001,0.000001,0.000001,0,0,0,0.000002,0.000002,0.000002,0.000001,0.000004,0.000001,0.000001,0,0.000002,0.000001,0.000005,0.000004,0,0.000001,0,0.000001,0.000002,0.000003,0.000002,0
391615,gamma proteobacterium HTCC5015,Bacteria,Proteobacteria,Gammaproteobacteria,none,none,none,gamma proteobacterium HTCC5015,0.000002,0.000007,0.000007,0.000006,0.000016,0.000005,0.000005,0,0,0,0,0.000001,0.000001,0,0,0,0.000001,0,0,0.000001,0,0.000001,0,0.000005,0,0,0.000004,0.000002,0.000004,0.000002,0.000003,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0,0.000002,0,0.000001,0.000002,0.000002,0.000002,0.000002,0.000003,0.000008,0,0.000002,0.000003,0.000013,0.000011,0,0.000001,0,0.000001,0.000002,0.000004,0.000003,0
168933,Legionella drancourtii,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella drancourtii,0.000001,0.000001,0.000001,0.000002,0.000002,0.000003,0.000001,0.000001,0,0,0,0,0.000001,0,0,0,0.000001,0,0,0.000001,0,0.000001,0,0.000002,0,0.000001,0.000001,0.000003,0.000006,0.000001,0.000006,0.000008,0.000002,0.000003,0.000002,0,0.000001,0.000012,0.000004,0,0.000001,0,0.000003,0.000006,0.000003,0.000002,0.000003,0.000005,0.000016,0,0.000004,0,0.000005,0.000009,0.000002,0.000001,0.000002,0.000001,0.000002,0.000009,0.00001,0.000001
133539,Nitrosococcus halophilus,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus halophilus,0.000001,0.000003,0.000003,0.000002,0.000002,0.000002,0.000002,0,0,0,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0.000002,0.000003,0.000002,0.000003,0.000002,0.000001,0.000004,0,0,0.000001,0.000002,0.000001,0,0.000001,0,0.000002,0.000001,0.000001,0.000001,0.000003,0.000001,0.000005,0,0.000001,0.000001,0.000009,0.000016,0.000001,0.000001,0,0,0.000001,0.000003,0.000002,0.000001
347,Xanthomonas oryzae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae,0.000003,0.000007,0.000009,0.000004,0.000016,0.000007,0.000013,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0.000001,0,0.000002,0,0,0.000001,0.000001,0.000004,0.000002,0.000003,0.000003,0.000006,0.000001,0.000001,0.000001,0.000006,0.000003,0.000003,0,0,0,0.000004,0.000002,0.000002,0.000005,0.000005,0.000001,0.000005,0.000001,0.000002,0.000001,0.000006,0.000012,0,0.000001,0,0.000001,0.000006,0.000004,0.000007,0
59803,Sphingomonas echinoides,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas echinoides,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0.000002,0,0,0.000002,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0,0,0,0,0.000001,0.000001,0.000002,0.000002,0.000001,0.000016,0,0.000001,0,0.000009,0.000016,0.000001,0,0,0,0,0.000002,0.000003,0
566466,gamma proteobacterium NOR5-3,Bacteria,Proteobacteria,Gammaproteobacteria,none,none,none,gamma proteobacterium NOR5-3,0.000001,0.000003,0.000004,0.000002,0.000006,0.000004,0.000006,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0.000005,0,0.000003,0.000003,0,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0.000002,0.000001,0.000002,0.000002,0.000001,0,0,0.000001,0.000001,0.000008,0.000016,0,0,0,0,0.000007,0.000001,0.000004,0
