taxid,desc,superkingdom,phylum,class,order,family,genus,species,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-58-Time1,CD-58-Time2,CD-58-Time3,CD-68-Time1,CD-68-Time2,CD-68-Time3,CD-92-Time1,CD-92-Time2,CD-92-Time3,CD-104-Time1,CD-104-Time2,CD-104-Time3,CD-33-Time1,CD-33-Time2,CD-33-Time3,UC10010302CD,UC20020003M,UC20020002CD,UC20020003CD,UC20020004M,UC20020002M,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713,HE-SRS012849,HE-SRS012969,HE-SRS013098,HE-SRS013476,HE-SRS013521,HE-SRS013638,HE-SRS013639,HE-SRS013800,HE-SRS014287,HE-SRS014313,HE-SRS014459,HE-SRS014613,HE-SRS014683,HE-SRS015133,HE-SRS015190,HE-SRS015264,HE-SRS015369,HE-SRS015431,HE-SRS015782,HE-SRS015794,HE-SRS015854,HE-SRS015890,HE-SRS015960,HE-SRS016056,HE-SRS016203,HE-SRS016267,HE-SRS016437,HE-SRS016438,HE-SRS016517,HE-SRS016585,HE-SRS016753,HE-SRS016954,HE-SRS016989,HE-SRS017191,HE-SRS017247,HE-SRS017307,HE-SRS017521,HE-SRS017701,HE-SRS017821,HE-SRS017916,HE-SRS018133,HE-SRS018313,HE-SRS018351,HE-SRS018575,HE-SRS018817,HE-SRS018984,HE-SRS019030,HE-SRS019068,HE-SRS019161,HE-SRS019267,HE-SRS019381,HE-SRS019397,HE-SRS019582,HE-SRS019601,HE-SRS019685,HE-SRS019787,HE-SRS019910,HE-SRS019968,HE-SRS020233,HE-SRS020622,HE-SRS021153,HE-SRS021219,HE-SRS021484,HE-SRS021948,HE-SRS022071,HE-SRS022137,HE-SRS022524,HE-SRS022609,HE-SRS023176,HE-SRS023346,HE-SRS023526,HE-SRS023583,HE-SRS023829,HE-SRS023914,HE-SRS023971,HE-SRS024009,HE-SRS024075,HE-SRS024132,HE-SRS024265,HE-SRS024331,HE-SRS024388,HE-SRS024435,HE-SRS024549,HE-SRS024625,HE-SRS024663,HE-SRS042284,HE-SRS042628,HE-SRS043001,HE-SRS043411,HE-SRS043667,HE-SRS043701,HE-SRS045004,HE-SRS045528,HE-SRS045645,HE-SRS045713,HE-SRS045739,HE-SRS047014,HE-SRS047044,HE-SRS048164,HE-SRS048870,HE-SRS049164,HE-SRS049402,HE-SRS049712,HE-SRS049896,HE-SRS049900,HE-SRS049959,HE-SRS049995,HE-SRS050026,HE-SRS050299,HE-SRS050422,HE-SRS050752,HE-SRS050925,HE-SRS051031,HE-SRS051882,HE-SRS052027,HE-SRS052697,HE-SRS053214,HE-SRS053335,HE-SRS053356,HE-SRS053398,HE-SRS053573,HE-SRS053649,HE-SRS054352,HE-SRS054590,HE-SRS054956,HE-SRS055533,HE-SRS055982,HE-SRS056259,HE-SRS056273,HE-SRS056519,HE-SRS057478,HE-SRS057717,HE-SRS058070,HE-SRS058723,HE-SRS058770,HE-SRS062427,HE-SRS063040,HE-SRS063489,HE-SRS063518,HE-SRS063985,HE-SRS064276,HE-SRS064557,HE-SRS064645,HE-SRS064973,HE-SRS065504,HE-SRS074670,HE-SRS074964,HE-SRS075078,HE-SRS075341,HE-SRS075398,HE-SRS075963,HE-SRS076929,HE-SRS077086,HE-SRS077194,HE-SRS077294,HE-SRS077335,HE-SRS077502,HE-SRS077552,HE-SRS077730,HE-SRS077753,HE-SRS077849,HE-SRS078176,HE-SRS078242,HE-SRS078419,HE-SRS078665,HE-SRS097889,HE-SRS098514,HE-SRS098571,HE-SRS098644,HE-SRS098717,HE-SRS098827,HE-SRS098881,HE-SRS100021,HE-SRS101376,HE-SRS101433,HE-SRS103987,HE-SRS104197,HE-SRS104311,HE-SRS104400,HE-SRS104485,HE-SRS105082,HE-SRS105153,HE-SRS140492,HE-SRS140513
29391,Gemella morbillorum,Bacteria,Firmicutes,Bacilli,Bacillales,none,Gemella,Gemella morbillorum,0.011566,0.000035,0.000035,0.000175,0.000432,0.000275,0.000598,0.000014,0,0.000058,0.000024,0.000025,0.000112,0.000018,0.000019,0.000015,0,0.000185,0.000027,0.000086,0.000035,0.00018,0.000089,0.000025,0,0,0.000026,0.000021,0.000039,0.000044,0.000316,0.00018,0.00005,0.000149,0,0,0.000127,0.000203,0.000573,0,0.000016,0,0.000069,0.000191,0.000124,0.000054,0.000165,0.000039,0.000084,0.000021,0.000062,0,0.000038,0.000154,0.000061,0,0,0.000013,0.000084,0.000135,0.000086,0.000014,0,0,0.000015,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026,0,0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0.000017,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0.000017,0,0,0,0,0.000016,0.000016,0,0,0.000017,0,0,0,0,0,0,0,0,0,0.000017,0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0.000012,0,0,0,0.000016,0,0,0,0,0.000031,0.000019,0,0,0,0,0,0.000016,0,0,0.000011,0,0,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0,0,0,0.000033,0,0,0,0,0.00001,0,0,0,0,0,0.000037,0,0,0,0,0,0,0,0,0,0.000012,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000022,0
1308,Streptococcus thermophilus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,0.009034,0.008043,0.024032,0.033324,0.010473,0.003914,0.004562,0.000532,0.000599,0.000205,0.000446,0.002174,0.010584,0.063876,0.000468,0.061802,0.000116,0.103422,0.000091,0.000725,0.000302,0.001096,0.000029,0.000084,0,0,0.044233,0.000019,0.000023,0.000042,0.000152,0.00007,0.000145,0.00016,0.000028,0,0.00005,0.00011,0.000195,0.0002,0,0.000177,0.000101,0.000281,0.000088,0.000322,0.000182,0.000178,0.000288,0.000778,0.000139,0.000025,0.000245,0.000094,0.000305,0.00139,0.000011,0.001446,0.000129,0.000116,0.000108,0.000086,0,0.00004,0.00001,0.000013,0.000021,0.00001,0.000021,0,0.000013,0.000013,0.000412,0,0,0.000022,0.000024,0.000207,0.000033,0.00003,0.000121,0.000011,0.001622,0,0.000086,0.000027,0.000041,0,0,0,0.000177,0,0.000021,0.000122,0,0,0.000144,0,0.000031,0.000131,0.000071,0.000073,0,0.000105,0.000018,0,0,0.000034,0,0.000166,0,0,0.000027,0.000031,0.000015,0.000016,0.00004,0,0.000742,0.000026,0.000176,0,0.000056,0,0,0.000226,0.000013,0,0.000024,0.000014,0,0,0.000259,0,0.00003,0.000122,0.00001,0.000018,0,0.000147,0.000022,0,0,0,0.000247,0,0,0.000018,0.000528,0.000011,0.000031,0,0.000036,0.000082,0.000017,0.000033,0,0,0.0002,0,0,0.000032,0.000192,0,0.000104,0,0.00063,0.000016,0,0.00003,0.000011,0.000108,0.000099,0.000017,0.000206,0.000012,0,0.000043,0.000023,0.000041,0.000074,0.000041,0,0,0.000062,0,0.000129,0.000038,0.000018,0.000018,0,0.000012,0,0,0.000673,0,0.00001,0,0.000173,0,0.000071,0.000038,0.000025,0.000029,0.000028,0,0.000072,0.000019,0.000012,0,0.000143,0,0.00027,0.000038,0.000015,0.000042,0,0,0.000081,0.000034,0.000012,0,0.000493,0.000029,0.000064,0.000028,0.00001,0.000038,0.000222,0.000074,0.000031,0,0,0.000017,0,0.000064,0.000049,0,0.000035,0.000171,0.000061,0.000444,0.000019,0.000104,0.000015,0
469598,Escherichia sp. 3_2_53FAA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia sp. 3_2_53FAA,0.008568,0.000372,0.000364,0.000235,0,0.00013,0,0.00003,0.000015,0,0.000018,0.000059,0,0.000174,0,0,0,0.000059,0,0,0,0.000026,0.002211,0.000325,0.000032,0.000058,0.005641,0.000348,0,0,0,0,0,0,0,0,0,0,0.000525,0,0.000025,0.00001,0.000091,0,0,0,0,0,0,0,0.000044,0,0,0,0.000019,0,0,0,0,0.00006,0,0.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000034,0,0,0,0,0,0,0,0,0,0.000013,0.001061,0,0,0,0.000027,0,0,0.000023,0,0,0,0,0.000022,0,0.000017,0,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0.001176,0,0,0,0,0,0,0,0,0.000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000038,0,0,0,0,0,0.000011,0,0,0,0.000236,0,0,0,0,0,0,0,0,0,0,0.000017,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0.000012,0,0,0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0
74426,Collinsella aerofaciens,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,0.008566,0.082094,0.017921,0.030015,0.045038,0.019288,0.016824,0.001705,0.001366,0.270978,0.000435,0.000877,0.000967,0,0.002072,0,0.001946,0.163185,0.239781,0.076769,0.420921,0.13197,0,0,0,0,0,0,0.000117,0.002649,0.000255,0.000089,0.000428,0.000154,0,0.000232,0.000464,0.00039,0.002281,0.000272,0,0,0.004583,0.002913,0.004049,0.001073,0.005947,0.000427,0.001806,0.001375,0.001107,0.000052,0.00012,0.00037,0.000457,0.003893,0.000924,0.000071,0.003996,0.0073,0.003317,0,0.012594,0.002143,0.002369,0.000223,0.000288,0.002374,0.004469,0.000098,0,0.000335,0.000434,0.000083,0.001417,0.000052,0.000136,0.000686,0.000277,0.001022,0.003709,0.000418,0.00007,0.00011,0,0,0.000786,0.000238,0,0,0.000899,0.000022,0,0,0.000137,0.000461,0.000128,0.000308,0.004106,0.000094,0.000046,0.000099,0,0.000878,0.002172,0,0.000124,0.00007,0.00116,0.001712,0.001048,0.000111,0,0.000117,0.00073,0.000259,0.001463,0.000057,0.002006,0.000105,0.004028,0,0,0,0.000575,0.000386,0.002499,0.000366,0.002242,0.000451,0.000086,0,0.000956,0.000166,0.000029,0.001896,0,0,0.000139,0.001872,0.000013,0.000611,0,0.000687,0,0,0.000017,0,0.000065,0,0.002277,0.000504,0.000265,0.000539,0.001481,0.000318,0.000011,0,0.001903,0.000187,0.000279,0.000838,0.006678,0.00165,0.000157,0.002693,0,0.000481,0.000528,0.001521,0.000067,0.009617,0.001425,0.000139,0.000136,0.000113,0.000185,0.000543,0.00055,0,0.010693,0.001037,0.00037,0.00053,0.000512,0,0.000285,0,0.00023,0,0.002346,0,0,0,0.000156,0.000225,0,0,0.000352,0.00057,0.000964,0.000026,0.001312,0.000056,0,0.000403,0.00194,0,0.000432,0.000666,0.000381,0.000212,0.000551,0.000697,0.000131,0.001591,0.000936,0.005503,0.009145,0,0.000419,0.001064,0.000634,0.000343,0.000027,0.004026,0.000659,0.000554,0,0.001409,0.012734,0.000021,0.000085,0.000398,0,0.001922,0.000209,0.00025,0.000016,0.000024,0.001734,0,0.000771,0.000014,0.007709,0.000402
239935,Akkermansia muciniphila,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,Akkermansia muciniphila,0.007203,0.004183,0.021161,0.031123,0.069592,0.022567,0.038114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013,0,0.00003,0.000024,0,0,0.00111,0.00188,0.007053,0.005954,0.000102,0.002807,0.001292,0.000108,0.000036,0.006806,0.000664,0,0.000012,0.000093,0.021567,0.000251,0.000564,0.000208,0.059157,0.000359,0.08439,0,0.011729,0.007327,0.002072,0.004216,0.000045,0.01374,0.000032,0.000016,0.008254,0.04486,0.009333,0.038662,0.000021,0.000186,0.028251,0.00313,0,0.001793,0.004524,0,0,0,0.000823,0.000605,0,0.026989,0,0.00109,0,0,0.000044,0,0.009189,0.000065,0.000021,0,0.004008,0.000275,0,0,0,0.000104,0,0,0,0.000038,0.000807,0,0.005452,0.000067,0.000035,0.001441,0,0.000453,0.002627,0,0.000473,0.000059,0,0,0.004142,0,0.000026,0,0.003605,0.015668,0.000141,0.017267,0,0.005533,0.000704,0,0,0.008853,0.001966,0.016055,0.000458,0.000893,0.005123,0.000156,0,0,0.000701,0,0,0.004771,0,0.000412,0.007361,0.002541,0,0.002424,0,0.001915,0.000332,0,0.000424,0,0.007037,0,0.0028,0,0,0,0.024437,0,0,0,0.000113,0.000018,0,0.002826,0.000264,0,0,0.000031,0,0.000015,0.000444,0,0.005559,0,0.023428,0.000124,0.003859,0.003707,0,0.000236,0.013018,0,0.000066,0,0.019028,0.000146,0.00489,0,0,0,0.000106,0.0001,0.001762,0,0.000012,0,0.000333,0,0,0.016442,0.000298,0.000289,0.001076,0.015167,0.020357,0,0,0,0.005983,0,0.010986,0.013881,0.002613,0,0.055959,0.008454,0.008718,0.000104,0.118813,0,0,0.00018,0.005175,0.009214,0.000759,0.004159,0,0.001546,0,0.004057,0.000417,0.009067,0.000618,0,0.00011,0.000669,0,0.000043,0.001433,0,0.002866,0.021002,0.015073,0,0.000377,0.004891,0.000017,0.000301
33037,Anaerococcus vaginalis,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Anaerococcus,Anaerococcus vaginalis,0.006661,0.000046,0.000047,0.000164,0.00004,0.000763,0.000058,0,0,0.000064,0.000019,0.000015,0.000081,0.000055,0.000011,0.000017,0,0.000064,0.00003,0.000058,0.000059,0.00037,0.000099,0.000113,0,0,0.000168,0.000111,0.000094,0.000119,0.000415,0.000229,0.000091,0.000371,0.000011,0,0.000073,0.000257,0.000606,0,0.000013,0,0.000084,0.000509,0.00018,0.000091,0.000275,0.000089,0.000333,0.000026,0.000144,0.000012,0.000049,0.000329,0.000286,0.000018,0,0.000023,0.000079,0.000221,0.000132,0.000835,0,0,0,0.000027,0,0,0,0,0.000027,0,0.000024,0,0,0.000027,0,0.000018,0,0.000074,0.000032,0.000036,0,0,0,0,0.000014,0,0,0,0.000049,0,0,0,0,0.000016,0,0,0.00015,0,0,0.000012,0,0,0,0,0,0,0,0.000039,0.000036,0.000021,0,0,0.000016,0.000013,0,0,0.000053,0,0.000025,0,0,0,0,0.000013,0.000017,0.000012,0.000019,0,0,0,0,0,0,0,0,0,0.000016,0.000025,0,0,0,0,0,0,0.000016,0,0.000065,0,0,0,0,0,0,0,0.00002,0,0.000012,0.000013,0,0.000024,0.000014,0.000071,0,0,0,0.000045,0.000016,0,0,0,0.00001,0,0.000042,0,0,0,0,0,0.000039,0,0,0,0,0,0.000024,0,0,0,0,0,0.000045,0,0,0.00002,0,0,0.000018,0,0,0.000035,0.00002,0,0,0,0.000014,0,0,0.000013,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0.000012,0,0,0,0.000038,0,0,0,0.000164,0,0,0.000023,0,0,0,0,0.000012,0.000014,0,0,0,0.000011,0
853,Faecalibacterium prausnitzii,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,0.006508,0.174883,0.063141,0.071388,0.109873,0.039898,0.31464,0.000492,0.000301,0.00312,0.000497,0.000385,0.000435,0.000664,0.000723,0.00029,0.000432,0.000668,0.003501,0.002673,0.001808,0.002278,0.000671,0.000443,0.000083,0.000047,0.00044,0.000283,0.015514,0.050458,0.069583,0.017996,0.012509,0.11227,0.002744,0.001597,0.005463,0.026782,0.01663,0.000067,0.003353,0.000489,0.017962,0.117871,0.035054,0.038,0.022243,0.055535,0.023821,0.028019,0.058738,0.007188,0.00882,0.031893,0.087961,0.016035,0.008627,0.018576,0.016579,0.040749,0.033892,0.000509,0.033782,0.03654,0.027054,0.032922,0.004432,0.037783,0.067118,0.001791,0.080205,0.007157,0.07029,0.019249,0.019709,0.156452,0.001436,0.038718,0.001628,0.028862,0.025847,0.003919,0.023898,0.001603,0.007876,0.003114,0.053449,0.001415,0.00032,0.000504,0.232498,0.000382,0.001821,0.058229,0.005876,0.005858,0.004725,0.027644,0.008539,0.004041,0.006552,0.016208,0.001259,0.007374,0.042018,0.013714,0.023775,0.002429,0.046537,0.038779,0.04839,0.001357,0.003717,0.015313,0.055815,0.004328,0.033005,0.014268,0.018102,0.014794,0.030375,0.002381,0.000284,0.003219,0.019492,0.013798,0.038963,0.008538,0.043514,0.031098,0.000258,0.003115,0.018822,0.002786,0.000061,0.023495,0.002166,0.005041,0.012595,0.035368,0.03754,0.008185,0.002129,0.022073,0.000798,0.030533,0.023433,0.00471,0.167507,0.007108,0.009433,0.006728,0.007547,0.010081,0.022602,0.006681,0.002451,0.011879,0.08612,0.00534,0.025544,0.01473,0.127735,0.008153,0.009182,0.008571,0.003859,0.064621,0.031493,0.004332,0.000682,0.08403,0.047813,0.031724,0.024944,0.010848,0.008053,0.032027,0.012514,0.005449,0.076878,0.034595,0.007525,0.00577,0.023479,0.000333,0.038101,0.013998,0.008361,0.008273,0.041531,0.006158,0.000685,0.000368,0.022578,0.003208,0.005437,0.011373,0.021802,0.002362,0.258351,0.309781,0.069151,0.005628,0.009075,0.002889,0.01463,0.005588,0.009842,0.042027,0.018596,0.000541,0.017365,0.026299,0.003146,0.045716,0.02745,0.0157,0.111607,0.016051,0.011326,0.019996,0.037341,0.021571,0.029354,0.017958,0.002228,0.071065,0.020642,0.028994,0.149416,0.018875,0.002006,0.035979,0.021618,0.066101,0.035687,0.003678,0.035356,0.103316,0.05181,0.002904,0.018858,0.051122,0.067765,0.0155
1328,Streptococcus anginosus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,0.006284,0.000132,0.000096,0.000281,0.000347,0.00012,0.000169,0.000033,0.000013,0.000283,0.000095,0.00015,0.000366,0.000292,0.000037,0.000826,0.000034,0.000335,0.000164,0.00041,0.000347,0.001866,0.000196,0.000032,0,0,0.000051,0.000026,0.000037,0.000032,0.000094,0.000106,0.000061,0.00012,0.000058,0,0.000047,0.000101,0.00024,0,0.000013,0,0.000094,0.00013,0.000069,0.00011,0.000194,0.000086,0.000122,0.000033,0.000082,0.00001,0.000052,0.000101,0.000135,0.000034,0,0.000038,0.00006,0.000098,0.000069,0.000035,0,0,0.000024,0,0,0,0.000012,0,0.000022,0,0.000013,0,0,0,0,0.000024,0,0.000012,0.000022,0,0,0,0,0,0,0,0,0,0.000014,0,0,0,0,0.000122,0,0,0.000022,0,0,0,0,0,0,0,0,0.000018,0,0.000016,0,0,0,0,0.000011,0.000027,0,0,0.000024,0.000012,0.000011,0,0,0,0,0.000025,0,0,0.000014,0,0,0.000047,0,0,0,0,0,0,0,0.000013,0.000014,0.000076,0,0.00001,0,0,0,0,0.00004,0,0,0.000057,0.000023,0,0,0,0,0,0.00003,0,0,0,0.000017,0.000022,0,0,0.000031,0.000011,0,0,0,0,0.000028,0,0.000067,0,0.000326,0.000015,0,0,0.000014,0,0,0,0,0,0,0,0,0,0,0,0.000046,0,0,0,0,0,0.000019,0,0.000028,0,0,0,0,0,0.000065,0,0,0,0,0,0.000059,0.000016,0,0,0.00001,0,0.000106,0,0,0,0,0,0,0,0,0,0.000011,0,0,0.000072,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0
214851,Subdoligranulum variabile,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,Subdoligranulum variabile,0.005725,0.029407,0.00852,0.005479,0.015427,0.009917,0.028742,0.000132,0.000092,0.000751,0.000113,0.000086,0.000099,0.000237,0.000201,0.000288,0.000138,0.000133,0.000902,0.000678,0.000487,0.000768,0.000012,0.000034,0,0,0.000057,0.000096,0.000844,0.005006,0.001679,0.001124,0.000671,0.004076,0.000426,0.00026,0.000675,0.003526,0.005331,0.000021,0.000469,0.000032,0.000711,0.010388,0.004257,0.019997,0.007322,0.003578,0.016221,0.00211,0.003634,0.001893,0.000727,0.001642,0.002322,0.002309,0.000231,0.003645,0.005607,0.004817,0.004562,0.000381,0.001428,0.000655,0.001475,0.001489,0.000084,0.000959,0.002335,0.000143,0.001581,0.000181,0.002623,0.00056,0.001393,0.009038,0.000429,0.000791,0.000048,0.000742,0.001691,0.00027,0.000919,0.000095,0.000206,0.000151,0.000999,0.000026,0,0.000015,0.002806,0.000035,0.000043,0.000717,0.000173,0.000244,0.000089,0.000284,0.001663,0.000273,0.000716,0.002534,0.00004,0.001223,0.001374,0.000216,0.000671,0.000108,0.000746,0.00116,0.000735,0.000123,0.000244,0.00014,0.002878,0.000415,0.001578,0.00005,0.00054,0.000475,0.001691,0.000043,0.000047,0.000104,0.000584,0.000378,0.001735,0.000606,0.002813,0.000552,0.000017,0.000098,0.0003,0.000213,0,0.000425,0.000217,0.000556,0.000254,0.002439,0.000667,0.000564,0.000105,0.00114,0.000043,0.000433,0.000274,0.000224,0.005932,0.000194,0.001198,0.000155,0.000164,0.000307,0.003335,0.000175,0.000246,0.000161,0.000634,0.000227,0.000635,0.000528,0.000801,0.001667,0.000248,0.00039,0.000089,0.002505,0.000432,0.000103,0.000059,0.00092,0.001566,0.000807,0.000664,0.000782,0.000202,0.001891,0.001967,0.000355,0.003733,0.000352,0.00272,0.000541,0.001323,0.000055,0.001569,0.000213,0.000339,0.00019,0.001591,0.000134,0.000228,0.000012,0.00122,0.000109,0.000464,0.000481,0.000698,0.000167,0.001575,0.001628,0.002637,0.000035,0.000108,0.000047,0.000707,0.000094,0.001145,0.00133,0.000622,0.000019,0.000433,0.001523,0.000119,0.001055,0.001423,0.000408,0.001662,0.000288,0.000498,0.000833,0.000421,0.000375,0.000868,0.001456,0.000149,0.000535,0.000463,0.001243,0.000862,0.000799,0.000113,0.00102,0.000113,0.001539,0.001189,0.000107,0.002676,0.001558,0.003455,0.000098,0.001153,0.001511,0.001996,0.000247
817,Bacteroides fragilis,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,0.005364,0.000198,0.000527,0.000417,0.000385,0.0026,0.000617,0.000108,0.000247,0.000143,0.000032,0.000014,0.000025,0.000069,0,0.000013,0.001102,0.000294,0.000201,0.00008,0.000116,0.000683,0.000632,0.002519,0.004497,0.007072,0.001365,0.003399,0.005359,0.008731,0.003571,0.005396,0.003366,0.004407,0.006429,0.010596,0.003852,0.041907,0.009218,0.026732,0.013687,0.022023,0.004056,0.001122,0.005,0.002054,0.002258,0.007782,0.001876,0.011005,0.00645,0.0072,0.013924,0.005165,0.009509,0.005647,0.012866,0.005244,0.016057,0.003984,0.010052,0.01132,0.00587,0.00301,0.010173,0.009909,0.005453,0.00256,0.005438,0.008192,0.007079,0.017092,0.017233,0.012613,0.016462,0.014882,0.016159,0.0151,0.00827,0.008588,0.00331,0.004197,0.012098,0.034166,0.02188,0.010388,0.006268,0.208477,0.006547,0.010652,0.012398,0.000239,0.010868,0.009997,0.007412,0.008151,0.010104,0.002784,0.055105,0.00729,0.007752,0.006326,0.007585,0.050526,0.009787,0.017202,0.062374,0.056026,0.011804,0.009541,0.005609,0.0218,0.011158,0.04013,0.003931,0.041581,0.009824,0.031654,0.006073,0.006931,0.010051,0.008995,0.018278,0.011615,0.021933,0.010595,0.004939,0.013551,0.023226,0.003399,0.005667,0.027499,0.004622,0.012097,0.07547,0.005417,0.019893,0.01017,0.027168,0.024472,0.018724,0.013766,0.023065,0.008159,0.151289,0.01032,0.007922,0.007782,0.006206,0.00846,0.019114,0.004297,0.019257,0.011123,0.019579,0.00921,0.004589,0.012367,0.008736,0.001647,0.008056,0.009404,0.008241,0.065133,0.001684,0.00559,0.0068,0.006525,0.008452,0.01339,0.015859,0.003154,0.005779,0.006805,0.009793,0.00682,0.011237,0.007397,0.024478,0.009049,0.003583,0.004693,0.10865,0.006648,0.01102,0.007986,0.006997,0.020551,0.013439,0.028268,0.006626,0.015624,0.014702,0.043643,0.005334,0.01773,0.007075,0.007943,0.020608,0.008448,0.002241,0.0146,0.033302,0.007483,0.007524,0.01331,0.008761,0.012151,0.017108,0.009278,0.00786,0.034778,0.009268,0.013145,0.009415,0.054084,0.0069,0.025435,0.003984,0.009605,0.038248,0.026233,0.00518,0.004917,0.016467,0.010361,0.011462,0.006773,0.00893,0.010619,0.010247,0.079409,0.011863,0.042898,0.007701,0.006682,0.013685,0.005059,0.009515,0.024555,0.005639,0.015573,0.003423,0.0087,0.045485,0.024696
40545,Sutterella wadsworthensis,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0.004296,0.000066,0.000124,0.000057,0.000141,0.000164,0.000448,0.001635,0.005947,0,0.000054,0.000081,0.000133,0,0.000077,0,0.023685,0.000118,0.000812,0,0,0,0.000014,0.001803,0,0,0.000902,0.001435,0.000023,0.000197,0.00218,0.000012,0.000026,0.000026,0.000024,0.002407,0.00072,0.004596,0.000011,0,0.00804,0.013667,0.000012,0.001056,0.000246,0.000326,0.000056,0.000093,0,0,0.002603,0.000157,0.035494,0.005513,0,0.030101,0.002624,0.000831,0.000014,0.000027,0.000026,0,0.004692,0.000045,0.008971,0,0.001287,0,0.000012,0.016816,0,0,0.000042,0,0.000014,0,0.000022,0.011018,0.011976,0.001825,0.013021,0,0.008727,0,0.010604,0.000028,0,0,0,0,0,0,0.015905,0,0.008421,0,0.000921,0.012012,0,0.001873,0.007356,0.000033,0,0.00002,0.00001,0.00002,0,0,0.000016,0.002993,0.006004,0.0001,0.000203,0.002599,0.001912,0,0.000147,0,0.014012,0,0.000659,0,0.000034,0,0.000131,0.005291,0,0,0.000038,0.019769,0,0.015864,0.000027,0,0,0,0.002585,0,0.000971,0,0,0.031998,0,0.013493,0.091204,0,0.000129,0,0.000024,0,0.000035,0.064592,0,0.005026,0,0.005829,0.01444,0.017581,0.001777,0.002161,0.005342,0,0.00157,0.000026,0.003454,0.002766,0,0.001043,0.000053,0.006979,0.003729,0.023524,0.000021,0.01484,0.007499,0.005894,0.02022,0.00691,0,0.000013,0.001073,0.000022,0.000021,0.009191,0.000021,0.000135,0.015621,0,0,0.002207,0.000047,0.00003,0,0.022412,0.000019,0,0.000022,0,0.00002,0,0.000614,0,0,0.007739,0,0,0.003129,0.01713,0.00004,0.000052,0.00002,0,0,0.013602,0.00839,0.039707,0.006804,0,0,0.000013,0,0,0.000031,0.000345,0.00002,0.000023,0.016526,0.000297,0.000012,0.013226,0.000012,0.00013,0,0.018088,0,0.031837,0.000013,0.000021,0.000022,0.003841,0.000017,0.000043,0.03216,0.000357,0.000039,0.000044
